district,name,address,phone,mobile,email,website,contact_person,purpose,mission,url
Washim,Samvardhan Samajvikas Sanstha – Lad,".: Sundar Watika, Karanja Lad Pin: 444105 Maharashtra",,919970167070,nilheda@gmail.com,http://www.freewebs.com/samvardhan,Dr. Nilesh Heda,"Environmental, research.","Study river people interaction, livelihood issues of fishermen. Tweet",https://ngosindia.org/maharashtra-ngos/samvardhan-samajvikas-sanstha-lad/
Washim,"Samvedana, Washim",".: Professors Colony, Washim Washim Pin: 444105 Maharashtra",,919850374741,samvedana.org@gmail.com,https://twitter.com/share,Kaustubh PAndhraipande,Communication,Samvedana Tweet,https://ngosindia.org/maharashtra-ngos/samvedana-washim/
Washim,"Universal Versatile Society of India, Washim",".: Above Akot Urban Bank, Patni ChowkWashim Pin: 444505Maharashtra",917252234754,,uvsoindia@yahoo.com,https://twitter.com/share,Narayan Solanke,"Agricultural develpment, women’s empowerment, educational development, hiv/aids.","Dedicate to serve the community, nation and world by connecting the donors with community-based projects and coordinating the available resources and expertise to promote sustainable development in accordance with the millennium development goals. Tweet",https://ngosindia.org/maharashtra-ngos/universal-versatile-society-of-india-washim/
Yavatmal,"AAI Maltipurpose Foundation, Yavatmal",".: Ankush Wakde, Madhaw Nager Yavatmal Pin: 445001 Maharashtra",,919921444412,aai_foundation42@rediffmail.com,https://twitter.com/share,Ankush Wakde,,Tweet,https://ngosindia.org/maharashtra-ngos/aai-maltipurpose-foundation-yavatmal/
Yavatmal,AASMA Bahu-Uddeshiya Shikshan Sansthan,".: Al-Safa Nursing Home, Bhosa Road, Saraswat Lay-Out Yavatmal Pin: 445001 Maharashtra",917232241065,919881625003,kgnwelfare@gmail.com,https://twitter.com/share,Dr Asma Tabassum,,"Women welfare, medical, education. Tweet",https://ngosindia.org/maharashtra-ngos/aasma-bahu-uddeshiya-shikshan-sansthan/
Yavatmal,"Action for Rural Technology, Yavatmal",".: Mohada, PAndhrakawda Yavatmal Pin: 445323 Maharashtra",,919423434872,artorg1@gmail.com,https://twitter.com/share,Mansoor Khorasia,Financial assistance for innovation project on water management.,Empowering community based organization aimed at creating sustainable livelihood through need based innovative interventions based on local resources with participation and equity. Tweet,https://ngosindia.org/maharashtra-ngos/action-for-rural-technology-yavatmal/
Yavatmal,"Adarsh Gramin Vikas Sanstha, Wani","Pragati Nagar, Near Brahmahkumari, Warora Road, Yavatmal Wani Maharashtra 445304",07239226203,"8412878686,9765625324",asifsheikh.218@rediffmail.com,https://twitter.com/share,Asif Sheikh,Social Work.,To create atmosphere in the community about their rights and need based action plan for community development. Advocacy lobbing. To form community based organization for the sustainability of the program. Organized various training for community for their skill development. Priority will give to school education for children. Reduced illiterate rate. Organized income generating activities for community. Promoting agriculture development activities for tribal people. Tweet,https://ngosindia.org/maharashtra-ngos/adarsh-gramin-vikas-sanstha-wani/
Yavatmal,"Ahilyabaiholkar Bahuuddeshiya Sanstha, Yavatmal","Indraprastha Nagar, Waghapur Road, Babhulgaon Yavatmal Maharashtra 445001",,"9922122474,9552859262",manojkhadatkar1802@gmail.com,https://twitter.com/share,"Manoj R. Khadatkar, Manisha G. Khandalkar",Social Work,"Our vision for every child, life in all its fullness our prayer for every heart, the will to make it so. Our principles ahilyabaiholkar bahuuddeshiya sanstha seeks to be in all its work faithful messengers of god’s love trusted partners in lasting change powerful motivators of caring courageous promoters of justice and peace inspiring models of co-operation our priorities in all its field programmes, ahilyabaiholkar bahuuddeshiya sanstha will focus on these priority areas towards building a nation fit for children well-being of every boy and girl sustainable livelihood security access to water peace building and reconciliation prevent and mitigate hiv and aids & tb. Tweet",https://ngosindia.org/maharashtra-ngos/ahilyabaiholkar-bahuuddeshiya-sanstha-yavatmal/
Yavatmal,"Bhartiya Dnyanpith Bahuudeshiya Gramin Vikas Sanstha Wadgaon, Yavatmal",".: Shital Nagar, Yavatmal Yavatmal Pin: 445001 Maharashtra",,919422868986,bdbv@yahoo.com,https://twitter.com/share,Shailesh Pisalkar,,"Bhartiya Dnyanpith Bahuudeshiya Gramin Vikas Sanstha Wadgaon a non-profit voluntary organization is a collective vision of young development experts with a motivation to work at grassroots among the most disadvantage section of the society in one of the Indias poorest district. BDBV is working to ensure and institutionalize a process of participatory rural development especially women, the SCs and STs as a development agent through credit for self-employment services. BDBV was formally registered as a society under India Societys Act 1860 in 1994 to promote rural development through watershed development and self-help solutions to combat poverty and hunger. It was established with a collective vision of development professionals with vast experience of working with the people at grassroots in development. BDBV Vision are “Together we can change the world”. The key is together and since BDBV professionals stems from same society in last 10 years BDBV is able to establish a sense of ownership towards development. Its mission and goal,micro finance lending institutions and NGOs/PVOs for sustainable implementation of self-help group, micro credit and micro enterprise development. [...]",https://ngosindia.org/maharashtra-ngos/bhartiya-dnyanpith-bahuudeshiya-gramin-vikas-sanstha-wadgaon-yavatmal/
Yavatmal,"Bhimashishya Magaswargiya Bahuuddeshiya Vikas Sanstha, Yavatmal","Khandala, Jawala, Arni Yavatmal Maharashtra 445105",07234241409,9850355720,sanjaykamble08@rediffmail.com,https://www.bmvs.org,Sanjay Kamble,Social Work.,Woman development shg development gramin vikas program rural child school. Tweet,https://ngosindia.org/maharashtra-ngos/bhimashishya-magaswargiya-bahuuddeshiya-vikas-sanstha-yavatmal/
Yavatmal,"Bu. Namdeorao Khaire Multipurpose Education Society, Yavatmal",".: At Dahegaon, Maregaon Yavatmal Pin: 445308 Maharashtra","917237234407,917232249355",,mahadeokhaire@rediffmail.com,https://twitter.com/share,"Mahadeo Khaire, M.N.Khaire",Health service provider at tribal place.,"Establish rural hospital, medical college, homeopathic college blood bank trauma centre. Nursing college.To provide health, education to tribal area. Tweet",https://ngosindia.org/maharashtra-ngos/bu-namdeorao-khaire-multipurpose-education-society-yavatmal-2/
Yavatmal,"Dnyanday Shikshan Sanstha, Yavatmal",".: Pophali, Umarkhed Yavatmal Pin: 445213 Maharashtra",917231243129,919923926599,ngo.dssp@yahoo.in,https://twitter.com/share,Arvnd Dodke,,"Educational, social, envirmental activity. Tweet",https://ngosindia.org/maharashtra-ngos/dnyanday-shikshan-sanstha-yavatmal/
Yavatmal,"Gramin Samassya Mukti Trust, Yavatmal",".: 16, Sadhankarwadi, Wani Yavatmal Pin: 445304 Maharashtra",917239225974,,kishormoghe123@rediffmail.com,http://www.gsmt-yavatmal.org,Dr. Kishor Moghe,For vocational.,"Vision of organization healthy, self reliant and self governing community. Mission of organization capacity building of panchayatraj institutions and community based organizations for sustainable development regarding livelihood, health and education. To enhance the capacities of village panchayats and community based organizations to accelerate the process of sustainable development. To organize the farming community for safe and sustainable management of agriculture and coordinate with government and other institutions for the same. To strengthen the community based organizations for efficient forest management to promote livelihood based on forest produces. Tweet",https://ngosindia.org/maharashtra-ngos/gramin-samassya-mukti-trust-yavatmal/
Yavatmal,"I Dream Bahuuddeshiya Sanstha, Yavatmal",".: Bharti Builders, In Front Gramin Police Station, Darwha Road Yavatmal Pin: 445001 Maharashtra",917232327711,919822933233,rainbowe44@yahoo.com,https://twitter.com/share,Sachin P Deshmukh,"Education, health, water, women empowerment, child development, rural development, agricultural.",Hiv free India & total literacy in India & get the vocational training to everyone with education. Tweet,https://ngosindia.org/maharashtra-ngos/i-dream-bahuuddeshiya-sanstha-yavatmal/
Yavatmal,"Institute Of Social Awareness And Reform-ISAR, Yavatmal","Diwakar Bhoyer, Mainde Chowk Yavatmal Maharashtra 445001",,9422166610,isarkulbhushan@gmail.com,https://www.isar.org,Diwakar Bhoyar,"Advocacy On Social Issues, Agriculture, Livelihood, Self Help Groups, Training, Women Development/Welfare, Women’S Issues, Youth.","Adolescent girls development, panchayat raj, watershed management, sustainable agriculture, nursery, rural sanitation, water supply and organic farming. Watershed area development was our main programme. Vision: to create new society encourages voluntary efforts for sustainable development. Mission: strengthening society through capacity building of the people. Objects : management and development of natural resources. Womens empowerment rural water supply and create rural sanitation facilities. Strengthening of small dry land farmers. Encourage traditional and organic farming practice. ISAR has been implemented following programs water and soil conservation. Promotion and strengthening womens self help groups(SHG). Rural sanitation and water supply. Health check up and awareness. Awareness of organic farming. Training for small scale industries and financial support. Family counseling empowerment of small land owner (farmers) community base rehabilitation soil testing action aid empowerment of widow. Tweet",https://ngosindia.org/maharashtra-ngos/institute-of-social-awareness-and-reform-isar-yavatmal/
Yavatmal,"Janhit Bahuuddeshiya Gramin Vikas Sanstha, Yavatmal",,,8275394611,jbgvsanstha@gmail.com,https://www.nisargmitramanchpandharkawada.yolasite.com,Swapnil Bomenwar,"Animal Welfare, Climate Change, Community Development, Education, Energy, Environment, Forest Management, Forestry, Health, Human Development, Library, Plantation, Pollution, Rural Development, Volunteers, Water, Wildlife, Youth. Protection of Water, Land & Forest We One Devoted For The Protection.","Janahit Bahu Uddeshiya Gramin Vikas Sanstha,",https://ngosindia.org/maharashtra-ngos/janhit-bahuuddeshiya-gramin-vikas-sanstha-yavatmal/
Yavatmal,"Janjagruti Bahuddeshiya Sanstha, Arni",".: Behind Uttam Talkies, Arni Arni Pin: 445103 Maharashtra",917234266763,,shamsher@rediffmail.com,https://twitter.com/share,Shamsher Khan,Social work.,"Women empowerment, adult education, natural farming, health, tribal welfare, minority welfare etc. Tweet",https://ngosindia.org/maharashtra-ngos/janjagruti-bahuddeshiya-sanstha-arni/
Yavatmal,"Jayyug Bahuuddeshiy Sanstha (NGO), Yavatmal","Sawali Sadoba, Arni Yavatmal Maharashtra 445106",,9867514939,jayyugngo@gmail.com,https://www.jayyug.org,Pradeep Jadhav,"Agriculture, Animal Health, Animal Welfare, Child Labour, Community Development, Human Development, Labour, Local Self Governance (Panchayati Raj), Rural Development, Water.",Tweet,https://ngosindia.org/maharashtra-ngos/jayyug-bahuuddeshiy-sanstha-ngo-yavatmal/
Yavatmal,"Jeevandhara Bahuuddeshiy Sanstha, Yavatmal","Pandharkawada, Mangalmurti, Layout Yavatmal Maharashtra 445302",,8275297090,ngojeevandhara@gmail.com,https://www.ngojeevandhara.org/home.html,Dr. Pritesh Battalwar,Social Work.,"Viion : a community that strives to secure a brighter future for the underprivileged how we do it appeal: the ngo jeevandhara is exempted under section 12aa & 80-g of income tax act for any donation made for above cause. Your generous donations would help in implementing various developmental activities. Sourcing fund’s: a lot of programes extention that we have, need funds, need-less to say donors are assured of optimal and judicious utilisation, along with a complete supervision of audits and other controls. Education ngo jeevandhara education programme aims to help girl s complete primary education and access formal schools, provides onsite academic support to enhance the quality of teaching, and nurtures leadership skills among girls. Ngo jeevandhara provides technical support to teachers and government departments, helps nurture school-community relationships, and offers alternative education opportunities for women and girls from marginalized sections of the society. Get the gift of a smile ! At our ngo jeevandhara, every body gets the attention he or she needs to bring out [...]",https://ngosindia.org/maharashtra-ngos/jeevandhara-bahuuddeshiy-sanstha-yavatmal/
